COMPOUNDCODE,Aamidine,AbasicNH0,AbasicNH1,AcidGroup,AliRingAttachment,AroRingAttachment,AromaticRings,BasicGroup,BasicNH02AroRings,BasicNH0R2AroRings,BasicNH12AroRings,BasicNH1R2AroRings,C1,C10,C11,C12,C13,C2,C20,C21,C22,C23,C24,C25,C26,C27,C3,C4,C5,C6,C8,C9,CBr,CF3,CH0Aa,CH1Aa,CH2Aa,CH2hetero,CH2link,CH2long,CH3Aa,CH3hetero,CSSC,CamideNH,CamideNH0,Ester,Flex,H1a,H2,H3,H4,HAN,HAO,HAS,HAT,HDN,HDO,HDT,HaloC,HydrophobicGroup,MW,N1,N10,N11,N12,N13,N14,N2,N4,N6,N7,N8,NBA,NH1and2CdO,NRB,NbN,NegativeCharge,Nn,NnH,O10,O11,O3,O5,O6,O7,O9,OHCHCdO,Ocarbamate,OverallCharge,Pamide,Pester,PositiveCharge,RSR,Ramidine,RbasicNH0,RbasicNH1,S2,S3,SamideNH0,UB,Vx,aaCH,aaN,aaNH,aaS,aaaC,aasC,aasN,activatedCH,aldehydes,anycarbonyl,aromBr,aromCl,aromF,aromI,aromO,arylNHCO,benzylicOH,dCH2,dNH,dS,ddC,ddsN,ddssS,diazo,dsCH,dsN,dssC,dssS,dsssP,ed20,ed40,ed50,ed60,ed70,ed80,ether,ew10,ew100,ew20,ew30,ew40,ew50,ew60,ew70,ew75,ew80,ew90,f004,f005,f007,f015,f147,f244,f245,f301,f390,f392,f393,f407,f413,f440,f441,f443,f444,f456,fg5,halosp3sp3halo,hydroxyA,intraHbond5,intraHbond6,ketal,ketones,lipovolume,logP,macrocyclic,nC(sp2),nC(sp3),nCO,nCOOH,nNneutral,nNprot,nX,nc(do)n,nitro,perfluoro,polyOH,pyridine,pyridones,q017,q039,q040,q041,q137,q139,q155,q192,q257,q277,q300,q358,q453,q457,q458,q481,q483,q485,quatN,ring5nH,ringOdouble,ringat,ringdiol,sBr,sCl,sF,sI,sNH2,sOH,sPH2,sSH,sSiH3,spiroC,ssCH2,ssNH,ssO,ssPH,ssS,ssSiH2,sssCH,sssN,sssP,sssSiH,ssssC,ssssSi,sssssP,sulfonicacid,sulphates,tCH,tN,tsC,urea,zw1,zw2,zw3,0,00rganicAtom,0H,0S,0nring0at,0t0ring0diol,2C9 pKi,2D6 affinity category,ACamideO0nh0,ACamideO0nh0nh2,ASamideO0nh0,ASamideO0nh0nh2,BBB category,BBB log([brain]:[blood]),ERTL0SPtPSA,ERTL0tPSA,Flexibility,HBA,HBA0lip,HBA0prof,HBD,HBD0cam,HBD0lip,HBD0prof,HIA category,Michael0accept,P0gp category,PPB90 category,PRX0time01,PRX0time1,PRX0time2,RCamideO0nh0,RCamideO0nh0nh2,RSamideO0nh0,RSamideO0nh0nh2,Rotatable Bonds,Samide0NH,TPSA,aliphOH0t6,allylic0oxyd0t10,ami0etha0l0,ami0etha0l1,amide0dicarbonyl,basic0NH2,benzdiaz0t18,benzdiazepine0ring,branchedC0tRing,carbamate0and0thio,carbonate0carbamate,ch20lipo0t9,d0,di0widhraw0cx4,diazo0aryl,dione0104,easy0oxy0t13,ertl033,ertl035,ertl037,ertl039,ertl041,ertl043,est0lact0latm0carbm0t7,frg026,frg054,frg08,hERG pIC50,hetero0halo0di0n0arom,hindred0phe0l,hydroxylation0t8,ketone0t14,logD,logS,logS @ pH7.4,nH0indole0like,nHindole0like,nitro000ortho0t15,nitro0O,ohccn0t17,p0hetero0or0halo,p0withdraw0phe0l,phe0l,phe0l0pyr2r,phe0lic0tautomer,poly0sugars,qui0ne0type,ring0join,ring50nH0,sNH31,sp0carbons,sp20carbons,ssNH21,sssNH1,ssssN1,sulphonamide0t5,t01601,t01602,t01603,tert0amine0t11,thio0acid,thio0keto,urea0thio,xccn0t12,zz_EC50Chembl(uM),zz_Ion_Regulation_Activity,zz_Potency_Parasite (uMol),zz_SSI%
Brc1ccccc1C(=O)Nc2nc(cs2)c3ccccn3,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1739,0,0,1,0,3,1,1,5,1,0,1,0,0,360.2,0,0,2,0,0,0,0,1,0,0,0,17,0,5,3,0,3,1,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,19,220.6,9,2,0,0,2,5,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,3.302,0,14,0,1,0,3,0,1,0,0,0,0,1,0,4,4,4,4,18,13,4,4,1,15,4,2,7,5,11,6,5,4,0,0,0,17,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,5.441,1,0,1,0,0,1,0.4343,83.12,54.88,0.1739,4,4,3,1,1,1,1,1,0,0,3,1,0,0,0,0,0,0,4,0,54.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.694,0,0,0,0,3.302,1.464,1.464,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.344093581819785,0.0,5.866461091629782,
C(C1CC1)N2Cc3ccccc3OC4(CCN(Cc5c[nH]c6cnccc56)CC4)C2,0,0,0,0,3,5,3,2,4,4,0,0,4,2,0,0,0,1,2,2,0,1,0,0,0,0,6,1,0,0,0,0,0,0,0,1,4,6,6,0,0,0,0,0,0,0,0.1143,1,0,0,0,3,1,0,4,1,0,1,0,2,402.5,0,0,2,0,0,0,0,0,0,2,0,15,0,19,4,0,3,1,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,0,0,15,313.6,8,1,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,3.0610000000000004,0,13,12,0,0,2,2,0,0,0,0,0,1,0,2,6,17,32,22,16,4,0,0,13,1,1,10,1,17,65,41,24,0,1,0,28,0,0,0,0,0,0,0,0,0,0,1,10,0,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4.716,3,0,0,0,0,0,0.2134,44.39,44.39,0.1143,5,5,1,1,1,1,1,1,0,1,3,0,0,0,0,0,0,0,4,0,44.39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.761,0,0,1,0,2.886,2.696,1.228,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,0.0,6.221848749616356,
C(CCCNc1c2CCCCc2nc3ccccc13)CCNc4c5CCCCc5nc6ccccc46,0,0,2,0,0,10,4,0,0,0,0,0,8,4,0,0,0,0,4,4,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12,2,14,4,0,0,0,0,0,0,0.2195,0,0,2,0,4,0,0,4,2,0,2,0,2,478.7,0,0,2,0,0,0,0,2,0,0,0,20,0,19,4,0,4,2,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,20,393.5,8,2,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5.185,0,18,14,0,0,4,0,0,0,0,0,0,2,0,8,12,22,34,20,12,9,0,0,18,6,0,4,6,20,48,34,26,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5.659,3,0,0,0,0,1,0.1178,49.84,49.84,0.2195,4,4,0,2,0,2,0,1,0,1,3,0,0,0,0,0,0,0,9,0,49.84,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2410000000000005,0,0,0,0,3.838,0.6766,0.3566,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.708187312532881,0.0,6.424812155072339,
C(COc1cncc2n1c(nn2)c1ccc(cc1)OC(F)F)(c1ccc(c(c1)F)F)(F)C,0,0,0,0,0,9,4,0,0,0,0,0,1,0,0,1,0,0,3,1,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.2,1,0,0,0,4,2,0,6,0,0,0,1,0,450.4,0,0,4,0,0,0,0,0,0,0,0,21,0,13,4,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,21,280.8,9,4,0,0,3,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,4,4,2,2,0,0,0,7,4,2,6,4,2,2,2,1,1,4,0,0,0,0,0,0,0,6,4.1530000000000005,0,17,4,0,0,4,0,5,0,0,0,0,0,0,12,10,11,12,29,20,7,0,4,17,3,2,15,5,17,16,13,11,0,0,0,21,0,0,0,5,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,6.296,1,0,0,0,0,0,0.08586,61.54,61.54,0.2,6,6,5,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,7,0,61.54,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.3020000000000005,0,0,0,0,4.1530000000000005,0.5514,0.5514,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6.910801633194851,
C(COc1cncc2n1c(nn2)c1ccc(cc1)OC(F)F)(c1ccc(c(c1)F)F)(O)C,0,0,0,0,0,9,4,0,0,0,0,0,1,0,0,1,0,0,3,1,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.2,1,1,0,0,4,3,0,7,0,1,1,0,0,448.4,0,0,4,0,0,0,0,0,0,0,0,21,0,13,4,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,21,284.9,9,4,0,0,3,7,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,4,4,2,2,0,0,0,9,4,2,3,4,2,2,2,1,1,4,0,0,1,0,0,0,0,5,3.362,0,17,4,0,0,4,0,4,0,0,0,0,0,0,12,10,11,12,29,20,7,0,5,17,3,3,15,5,17,16,13,11,0,0,0,21,0,0,0,4,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11,0,6.256,1,0,0,0,0,0,0.4545,81.77,81.77,0.2,7,7,6,1,1,1,1,1,0,0,3,0,0,0,0,0,0,0,7,0,81.77,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.994,0,0,0,0,3.362,0.1189,0.1189,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6.99481948749622,
C(COc1cncc2n1c(nn2)c1ccc(cc1)OC(F)F)(c1ccc(c(c1)F)F)F,0,0,0,0,0,9,4,0,0,0,0,0,0,0,1,0,0,0,3,1,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2059,2,0,0,0,4,2,0,6,0,0,0,1,0,436.3,0,0,4,0,0,0,0,0,0,0,0,21,0,12,4,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,21,266.7,9,4,0,0,3,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,4,4,2,2,0,0,0,7,4,2,4,4,2,0,0,0,0,5,0,0,0,0,0,0,0,5,3.907,0,17,3,0,0,4,0,5,0,0,0,0,0,0,9,8,9,10,29,20,7,0,4,17,3,2,17,5,18,14,11,9,0,0,0,21,0,0,0,5,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,6.034,1,0,0,0,0,0,0.09995,61.54,61.54,0.2059,6,6,5,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,7,0,61.54,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.3870000000000005,0,0,0,0,3.907,0.3371,0.3371,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,7.184687956475641,
C(COc1cncc2n1c(nn2)c1cnc(cc1)C(F)(F)F)c1cc(c(cc1)F)F,0,0,0,0,0,9,4,0,0,0,0,0,0,1,0,1,0,0,3,2,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0.1818,0,0,0,0,5,1,0,6,0,0,0,1,0,421.3,0,0,5,0,0,0,0,0,0,0,0,21,0,11,5,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,21,256.8,8,5,0,0,3,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,2,1,0,0,0,0,1,0,0,0,0,4,4,2,1,0,0,0,2,4,2,6,2,1,0,0,0,0,2,0,0,0,0,0,0,0,4,3.95,0,16,3,0,0,5,0,5,0,0,0,0,1,0,9,10,11,12,32,22,6,0,2,16,4,1,13,6,17,20,13,11,0,0,0,21,0,0,0,5,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,6.042000000000001,3,0,0,0,0,0,0.3263,65.2,65.2,0.1818,6,6,4,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,6,0,65.2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6.114,0,0,0,0,3.95,0.1098,0.1098,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,6.361610592334664,
C(Cc1c[nH]c2ccccc12)Nc3c4ccccc4nc5ccccc35,0,0,1,0,0,8,5,0,0,0,0,0,0,1,0,0,0,0,6,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0.1333,0,0,1,0,2,0,0,2,2,0,2,0,0,337.4,0,0,2,0,0,0,0,1,0,0,0,23,0,4,3,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,23,263.3,13,1,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5.119,0,21,2,0,0,3,0,0,0,0,0,0,1,0,3,4,7,10,15,9,4,0,0,21,4,0,4,4,16,10,10,7,0,1,0,23,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5.979,1,0,0,0,0,1,0.1427,40.71,40.71,0.1333,3,3,0,2,1,2,1,1,0,1,0,0,0,0,0,0,0,0,4,0,40.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1579999999999995,0,0,0,0,3.542,0.4219,0.2756,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0655015487564325,0.0,6.517126416391246,
C(F)(F)(F)c(cc1)ccc1C(=O)NCC(N2CCCCCC2)c(ccs3)c3,0,0,0,0,1,3,2,1,1,1,0,0,4,0,1,1,0,0,0,3,0,0,0,0,0,0,3,2,1,0,0,0,0,1,0,0,4,3,6,4,0,0,0,1,0,0,0.2414,1,0,1,0,2,1,1,4,1,0,1,1,2,396.5,0,0,0,0,0,0,1,0,0,1,0,11,0,17,2,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,13,281.8,7,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,3,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4.867,0,10,9,1,0,1,1,3,0,0,0,0,0,0,14,12,12,16,18,10,7,4,1,11,2,2,4,2,11,20,18,14,0,0,0,18,0,0,0,3,0,0,0,0,0,0,0,7,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,4.647,1,0,1,0,0,1,0.04378,60.58,32.34,0.2414,3,3,2,1,1,1,1,1,0,1,3,1,0,0,0,0,0,0,7,0,32.34,0,0,1,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,5.877999999999999,0,0,0,0,2.915,1.663,1.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,0.0,6.363512103646634,
C(Nc1nc(Nc2ccccc2)nc3ccccc13)c4ccccc4,0,0,1,0,0,6,4,0,0,0,0,0,0,1,0,0,0,0,2,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1786,0,0,2,0,3,0,0,3,2,0,2,0,0,326.4,0,0,2,0,0,0,0,2,0,0,0,22,0,5,4,0,4,2,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,22,255.9,14,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4.62,0,20,1,0,0,3,1,0,0,0,0,0,0,0,3,8,9,11,18,11,5,0,0,20,4,0,5,7,12,14,11,9,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5.824,1,0,0,0,0,1,0.2594,49.84,49.84,0.1786,4,4,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,5,0,49.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.176,1,0,0,0,3.278,1.079,0.08043,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.801617869991706,0.0,6.110138278741812,
C(Nc1nn2c(cnc2s1)c3cccs3)C4CCOCC4,0,0,1,0,1,5,3,0,0,0,0,0,2,0,0,0,0,1,3,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,2,3,4,0,0,0,0,0,0,0,0.1667,1,0,1,0,4,1,2,7,1,0,1,0,0,320.4,0,0,3,0,0,0,0,1,0,0,0,13,0,10,4,0,4,1,0,0,1,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,2,0,13,221.7,4,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2.7939999999999996,0,8,6,0,0,4,0,0,0,0,0,0,0,0,2,2,2,4,25,18,4,0,0,8,4,3,14,6,13,12,6,2,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,5.138,1,0,0,0,0,0,0.7706,107.9,51.45,0.1667,5,5,6,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,4,0,51.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.534,0,0,0,0,1.834,2.693,2.263,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,5.853871964321762,
C(c1ccccc1)n2c(N=Nc3c(Nc4ccccc4)ccc5ccccc35)nc6ccccc26,0,0,0,0,0,10,6,0,0,0,0,0,0,1,0,0,0,0,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.15,0,0,1,0,4,0,0,4,1,0,1,0,0,453.5,0,0,2,0,0,0,0,1,2,0,0,31,0,6,5,0,5,1,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,33,349.5,20,2,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6.569,0,29,1,0,0,5,1,0,0,0,0,0,0,0,4,8,9,11,22,16,6,10,0,29,6,0,13,8,18,15,11,9,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6.143,3,0,0,0,0,0,0.3808,54.57,54.57,0.15,5,5,2,1,0,1,0,1,0,1,3,0,0,0,0,0,0,0,6,0,54.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.064,0,0,0,0,6.569,2.331,2.331,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.563201489768197,0.0,7.434152181326482,
C1(=NC(C)(Cc(cc(OC)c(OC)c2)c23)C)C3=NNC1=O,0,0,0,0,3,4,1,0,0,0,0,0,2,1,0,0,0,0,0,2,0,2,0,0,0,0,2,1,3,0,0,0,0,0,0,0,1,0,0,0,2,2,0,1,0,0,0.08696,0,0,1,0,3,3,0,6,1,0,1,0,0,287.3,0,0,0,0,0,0,1,0,2,0,0,6,0,14,3,0,3,1,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,12,211.4,2,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,2,0,0,8,0,0,0,4,2,6,8,2,6,0,0,0,0,0,0,0,0,0,1.27,0,8,6,1,0,3,0,0,0,0,0,0,0,0,3,8,16,20,18,14,2,15,5,9,6,3,13,3,13,29,24,18,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,4.5680000000000005,1,0,0,0,0,0,0.182,72.28,72.28,0.08696,6,6,3,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,2,0,72.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9730000000000003,0,0,0,0,1.27,3.748,3.748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5.801893001126598,0.0,5.982966660701219,
C1(=NC(N(C)C2=O)=O)C2=NC(=NN1CC)c3ccc(C(=O)OC)cc3,0,0,0,0,0,7,2,0,0,0,0,0,1,1,0,0,0,0,4,1,0,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0.1481,0,0,0,0,5,4,0,9,0,0,0,0,0,341.3,0,0,5,0,0,0,0,0,0,0,0,16,0,7,5,0,5,0,1,0,1,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,20,238.4,4,5,0,0,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,0,0,3,0,0,0,2,1,5,5,3,3,0,0,0,0,0,0,0,0,4,1.743,0,9,4,3,0,5,0,0,1,0,0,0,0,2,5,4,5,6,27,18,4,2,5,12,6,4,22,9,17,10,7,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,4.815,0,0,0,0,0,0,0.6353,109.0,109.0,0.1481,9,9,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,109.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5.031000000000001,0,0,0,0,1.743,3.3369999999999997,3.3369999999999997,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,6.159266765388193,
C1(C(C=CC=C2)=C2[N]3)=C3C4(CCN(CC5=CC=C(OCCO6)C6=C5)CC4)OCC1,0,0,0,0,1,7,3,1,2,2,0,0,2,2,0,1,0,0,2,3,0,2,0,0,0,0,6,1,0,0,0,0,0,0,0,0,3,6,8,0,0,0,0,0,0,0,0.058820000000000004,0,0,0,0,1,3,0,4,0,0,0,0,0,389.5,0,0,1,0,0,0,0,0,0,1,0,15,0,18,2,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,15,289.2,7,1,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,0,2,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,4,3.051,0,14,10,0,0,1,1,0,0,0,0,0,0,0,1,14,27,49,22,17,2,0,0,14,2,3,14,2,18,87,57,35,0,0,0,28,0,0,0,0,0,0,0,0,0,0,1,9,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,5.109,3,0,0,0,0,0,0.2749,30.93,30.93,0.058820000000000004,5,5,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,30.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.832999999999999,0,0,0,0,3.071,1.715,0.9444,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,-0.8001193001121131
