COMPOUNDCODE,Aamidine,AbasicNH0,AbasicNH1,AcidGroup,AliRingAttachment,AroRingAttachment,AromaticRings,BasicGroup,BasicNH02AroRings,BasicNH0R2AroRings,BasicNH12AroRings,BasicNH1R2AroRings,C1,C10,C11,C12,C13,C2,C20,C21,C22,C23,C24,C25,C26,C27,C3,C4,C5,C6,C8,C9,CBr,CF3,CH0Aa,CH1Aa,CH2Aa,CH2hetero,CH2link,CH2long,CH3Aa,CH3hetero,CSSC,CamideNH,CamideNH0,Ester,Flex,H1a,H2,H3,H4,HAN,HAO,HAS,HAT,HDN,HDO,HDT,HaloC,HydrophobicGroup,MW,N1,N10,N11,N12,N13,N14,N2,N4,N6,N7,N8,NBA,NH1and2CdO,NRB,NbN,NegativeCharge,Nn,NnH,O10,O11,O3,O5,O6,O7,O9,OHCHCdO,Ocarbamate,OverallCharge,Pamide,Pester,PositiveCharge,RSR,Ramidine,RbasicNH0,RbasicNH1,S2,S3,SamideNH0,UB,Vx,aaCH,aaN,aaNH,aaS,aaaC,aasC,aasN,activatedCH,aldehydes,anycarbonyl,aromBr,aromCl,aromF,aromI,aromO,arylNHCO,benzylicOH,dCH2,dNH,dS,ddC,ddsN,ddssS,diazo,dsCH,dsN,dssC,dssS,dsssP,ed20,ed40,ed50,ed60,ed70,ed80,ether,ew10,ew100,ew20,ew30,ew40,ew50,ew60,ew70,ew75,ew80,ew90,f004,f005,f007,f015,f147,f244,f245,f301,f390,f392,f393,f407,f413,f440,f441,f443,f444,f456,fg5,halosp3sp3halo,hydroxyA,intraHbond5,intraHbond6,ketal,ketones,lipovolume,logP,macrocyclic,nC(sp2),nC(sp3),nCO,nCOOH,nNneutral,nNprot,nX,nc(do)n,nitro,perfluoro,polyOH,pyridine,pyridones,q017,q039,q040,q041,q137,q139,q155,q192,q257,q277,q300,q358,q453,q457,q458,q481,q483,q485,quatN,ring5nH,ringOdouble,ringat,ringdiol,sBr,sCl,sF,sI,sNH2,sOH,sPH2,sSH,sSiH3,spiroC,ssCH2,ssNH,ssO,ssPH,ssS,ssSiH2,sssCH,sssN,sssP,sssSiH,ssssC,ssssSi,sssssP,sulfonicacid,sulphates,tCH,tN,tsC,urea,zw1,zw2,zw3,0,00rganicAtom,0H,0S,0nring0at,0t0ring0diol,2C9 pKi,2D6 affinity category,ACamideO0nh0,ACamideO0nh0nh2,ASamideO0nh0,ASamideO0nh0nh2,BBB category,BBB log([brain]:[blood]),ERTL0SPtPSA,ERTL0tPSA,Flexibility,HBA,HBA0lip,HBA0prof,HBD,HBD0cam,HBD0lip,HBD0prof,HIA category,Michael0accept,P0gp category,PPB90 category,PRX0time01,PRX0time1,PRX0time2,RCamideO0nh0,RCamideO0nh0nh2,RSamideO0nh0,RSamideO0nh0nh2,Rotatable Bonds,Samide0NH,TPSA,aliphOH0t6,allylic0oxyd0t10,ami0etha0l0,ami0etha0l1,amide0dicarbonyl,basic0NH2,benzdiaz0t18,benzdiazepine0ring,branchedC0tRing,carbamate0and0thio,carbonate0carbamate,ch20lipo0t9,d0,di0widhraw0cx4,diazo0aryl,dione0104,easy0oxy0t13,ertl033,ertl035,ertl037,ertl039,ertl041,ertl043,est0lact0latm0carbm0t7,frg026,frg054,frg08,hERG pIC50,hetero0halo0di0n0arom,hindred0phe0l,hydroxylation0t8,ketone0t14,logD,logS,logS @ pH7.4,nH0indole0like,nHindole0like,nitro000ortho0t15,nitro0O,ohccn0t17,p0hetero0or0halo,p0withdraw0phe0l,phe0l,phe0l0pyr2r,phe0lic0tautomer,poly0sugars,qui0ne0type,ring0join,ring50nH0,sNH31,sp0carbons,sp20carbons,ssNH21,sssNH1,ssssN1,sulphonamide0t5,t01601,t01602,t01603,tert0amine0t11,thio0acid,thio0keto,urea0thio,xccn0t12,zz_EC50Chembl(uM),zz_Ion_Regulation_Activity,zz_Potency_Parasite (uMol),zz_SSI%
C1(CC1)(C(Oc1cncc2n1c(nn2)c1ccc(cc1)OC(F)F)C(F)(F)F)c1ccc(c(c1)F)F,0,0,0,0,0,9,4,0,0,0,0,0,2,0,0,1,0,0,3,1,0,2,0,0,0,0,0,3,0,0,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0.2,2,0,0,0,4,2,0,6,0,0,0,1,0,512.4,0,0,4,0,0,0,0,0,0,0,0,21,0,18,4,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,21,301.7,9,4,0,0,3,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,2,2,1,0,0,0,0,0,0,0,0,0,4,4,2,2,0,0,0,7,4,2,7,4,2,0,0,0,0,4,0,0,0,0,0,0,0,7,5.371,0,17,6,0,0,4,0,7,0,0,0,0,0,0,15,10,17,18,32,20,8,0,4,17,3,2,20,5,19,24,20,17,0,0,0,24,0,0,0,7,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,6.107,1,0,0,0,0,0,0.04962,61.54,61.54,0.2,6,6,5,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,8,0,61.54,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,6.709,0,0,0,0,5.371,1.096,1.096,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5.0,
c1(ccc2n(n1)c(nn2)c1ccc(cc1)C#N)NCCc1cnccc1,0,0,1,0,0,7,4,0,0,0,0,0,0,1,0,0,0,0,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0.2069,0,0,1,0,7,0,0,7,1,0,1,0,0,341.4,0,0,5,0,0,0,0,1,0,0,0,21,0,6,7,0,7,1,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,23,253.4,10,5,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.353,0,16,2,0,0,7,0,0,0,0,0,0,1,0,4,4,4,5,25,17,5,0,0,16,4,0,11,7,15,8,5,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,0,5.444,1,0,0,0,0,0,0.9011,91.79,91.79,0.2069,7,7,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,0,91.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.646,0,0,0,0,1.898,1.5119999999999998,1.7009999999999998,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5.0,
c1(ccc2n(n1)c(nn2)c1ccc(cc1)OC(F)F)NCCc1ccc(cc1)F,0,0,1,0,0,8,4,0,0,0,0,0,0,1,0,0,0,0,3,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0.2188,1,0,1,0,5,1,0,6,1,0,1,0,0,399.4,0,0,4,0,0,0,0,1,0,0,0,21,0,10,5,0,5,1,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,21,267.3,10,4,0,0,3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,5,5,0,1,0,0,0,4,2,1,2,2,1,0,0,0,0,3,0,0,0,0,0,0,0,6,3.723,0,17,3,0,0,5,0,3,0,0,0,0,0,0,7,6,6,7,27,18,7,0,2,17,4,1,14,7,17,12,7,6,0,0,0,21,0,0,0,3,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,5.723,1,0,0,0,0,0,0.377,64.34,64.34,0.2188,6,6,4,1,0,1,0,1,0,1,3,0,0,0,0,0,0,0,7,0,64.34,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,6.534,0,0,0,0,2.8710000000000004,0.5455,2.027,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6.2927705806727054,
c1(ccc2n(n1)c(nn2)c1ccc(cc1)OC(F)F)OCCc1cc(c(cc1)F)F,0,0,0,0,0,9,4,0,0,0,0,0,0,1,0,0,0,0,3,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0.2121,1,0,0,0,4,2,0,6,0,0,0,0,0,418.3,0,0,4,0,0,0,0,0,0,0,0,21,0,11,4,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,21,265.0,9,4,0,0,3,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,2,2,1,0,0,0,0,0,0,0,0,0,5,5,1,2,0,0,0,3,4,2,3,4,2,0,0,0,0,4,0,0,0,0,0,0,0,5,3.998,0,17,3,0,0,4,0,4,0,0,0,0,0,0,7,6,6,7,29,20,7,0,4,17,4,2,14,6,18,12,7,6,0,0,0,21,0,0,0,4,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,6.002000000000002,1,0,0,0,0,0,0.2468,61.54,61.54,0.2121,6,6,5,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,7,0,61.54,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.516,0,0,0,0,3.998,0.2716,0.2716,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5.1688343660905565,
c1(ccccc1)CCCC1CNCc2n1c(nn2)c1ccc(cc1)OC(F)F,0,0,0,0,1,6,3,1,0,0,2,2,2,2,1,0,0,0,2,2,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,3,2,3,0,0,0,0,0,0,0,0.2258,2,0,1,0,4,1,0,5,1,0,1,0,0,384.4,0,0,3,0,0,0,1,0,0,0,0,17,0,14,4,0,4,1,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,1,0,0,0,17,278.2,9,3,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,3,3,1,1,0,2,1,6,0,0,1,2,1,0,0,0,0,2,0,0,0,0,0,0,0,9,3.764,0,14,7,0,0,3,1,2,0,0,0,0,0,0,7,10,16,23,19,13,7,0,2,14,3,1,10,5,14,36,27,20,0,0,0,21,0,0,0,2,0,0,0,0,0,0,0,5,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,5.315,1,0,0,0,0,0,0.3787,51.97,51.97,0.2258,5,5,4,1,0,1,0,1,0,1,3,0,0,0,0,0,0,0,7,0,51.97,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.159,0,0,0,0,2.411,2.548,1.976,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5.05749589383192,
c1(CCN2CCOCC2)cncc2n1c(nn2)c1ccc(cc1)OC(F)F,0,0,0,0,1,6,3,1,1,1,0,0,0,1,0,0,0,0,3,1,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,5,6,0,0,0,0,0,0,0,0.2,1,0,0,0,5,2,0,7,0,0,0,0,0,375.4,0,0,4,0,0,0,0,0,0,1,0,15,0,14,5,0,5,0,0,0,1,0,0,0,0,0,0,4,0,0,4,0,0,1,0,0,0,0,15,256.1,6,4,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,10,0,0,1,2,2,0,0,0,0,2,0,0,0,0,0,0,0,2,2.571,0,11,7,0,0,4,1,2,0,0,0,0,0,0,6,4,5,6,22,17,6,0,2,11,3,2,11,5,14,16,9,5,0,0,0,21,0,0,0,2,0,0,0,0,0,0,0,6,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,4.9110000000000005,1,0,0,0,0,0,0.05441,64.78,64.78,0.2,7,7,5,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,6,0,64.78,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.101,0,0,0,0,1.914,2.637,2.4730000000000003,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,5.0,
C1(CCOC23CCN(C4CCCCC4)CC3)=C2C=CS1,0,0,0,0,2,2,1,1,0,0,0,0,7,1,0,1,0,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,8,3,11,2,0,0,0,0,0,0,0.04348,1,0,0,0,1,1,1,3,0,0,0,0,3,291.5,0,0,0,0,0,0,0,0,0,1,0,5,0,18,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,5,230.6,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,3.515,0,4,13,0,0,0,1,0,0,0,0,0,0,0,0,8,16,23,13,11,1,0,0,4,1,2,6,1,10,39,29,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1,11,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4.632,3,0,0,0,0,1,0.221,40.71,12.47,0.04348,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,12.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.944,0,0,0,0,1.443,3.31,1.5319999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,-1.7346010553881064
C1(CCOC23CCN(CC4=CC(OCCO5)=C5C=C4)CC3)=C2C=CS1,0,0,0,0,1,5,2,1,1,1,0,0,2,2,0,1,0,0,0,3,0,2,0,0,0,0,6,1,0,0,0,0,0,0,0,0,3,6,8,0,0,0,0,0,0,0,0.06897,0,0,0,0,1,3,1,5,0,0,0,0,0,357.5,0,0,0,0,0,0,0,0,0,1,0,11,0,18,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,11,260.8,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,2,2.633,0,10,10,0,0,0,1,0,0,0,0,0,0,0,1,14,26,40,19,16,2,0,0,10,0,4,11,0,14,63,48,34,0,0,0,24,0,0,0,0,0,0,0,0,0,0,1,9,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,4.907,3,0,0,0,0,1,0.153,59.17,30.93,0.06897,4,4,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,30.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.042999999999998,0,0,0,0,2.343,2.114,0.8836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,-0.8953840470548413
C1(CCOC23CCN(CC4=CC(OCO5)=C5C=C4)CC3)=C2C=CS1,0,0,0,0,1,5,2,1,1,1,0,0,2,2,0,1,0,0,0,3,0,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,3,5,6,0,0,0,0,0,0,0,0.07143,0,0,0,0,1,3,1,5,0,0,0,0,0,343.4,0,0,0,0,0,0,0,0,0,1,0,11,0,17,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,11,246.7,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,2,2.629,0,10,9,0,0,0,1,0,0,0,0,0,0,0,1,14,25,37,20,15,2,0,0,10,0,4,10,0,14,59,45,31,0,0,0,23,0,0,0,0,0,0,0,0,0,0,1,8,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,4.965,3,0,0,0,0,1,0.175,59.17,30.93,0.07143,4,4,4,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,0,30.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.917999999999998,0,0,0,0,2.274,2.021,0.9438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,-2.4423470353692043
C1(CCOC23CCN(CC4=CC=CC=C4)CC3)=C2C=CS1,0,0,0,0,1,3,2,1,1,1,0,0,2,2,0,1,0,0,0,3,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,3,4,6,0,0,0,0,0,0,0,0.08333,0,0,0,0,1,1,1,3,0,0,0,0,0,299.4,0,0,0,0,0,0,0,0,0,1,0,11,0,13,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,11,231.7,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,3.209,0,10,8,0,0,0,1,0,0,0,0,0,0,0,1,10,18,29,13,10,2,0,0,10,0,2,6,0,9,51,37,24,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1,7,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,4.9289999999999985,3,0,0,0,0,1,0.1904,40.71,12.47,0.08333,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,12.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.926,0,0,0,0,2.2030000000000003,2.008,0.7473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,-1.5163474893680886
C1(CN(C1)c1cc(c(cc1)F)F)Oc1cncc2n1c(nn2)c1ccc(cc1)OC(F)F,0,0,0,0,2,9,4,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.1667,2,0,0,0,5,2,0,7,0,0,0,0,0,445.4,0,0,4,0,0,0,0,0,0,0,1,21,0,14,5,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,21,278.2,9,4,0,0,3,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,4,4,2,2,0,0,0,7,4,2,3,4,2,0,0,0,0,4,0,0,0,0,0,0,0,3,3.759,0,17,4,0,0,5,0,4,0,0,0,0,0,0,5,8,13,24,32,25,6,0,4,17,4,2,21,6,22,40,28,18,0,0,0,25,0,0,0,4,0,0,0,0,0,0,0,2,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,6.1160000000000005,1,0,0,0,0,0,0.1984,64.78,64.78,0.1667,7,7,5,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,6,0,64.78,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,6.584,0,0,0,0,3.165,0.1299,1.393,0,0,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6.366531544420414,
c1(ncc2n(c1)c(nn2)c1ccc(cc1)OC(F)F)Nc1ccc(c(c1)F)F,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1613,1,0,1,0,4,1,0,5,1,0,1,0,0,389.3,0,0,4,0,0,0,0,1,0,0,0,21,0,9,5,0,5,1,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,21,240.9,9,4,0,0,3,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,5,5,1,1,0,0,0,8,4,2,3,2,1,0,0,0,0,4,0,0,0,0,0,0,0,3,3.448,0,17,1,0,0,5,0,4,0,0,0,0,0,0,5,6,6,7,28,21,5,0,2,17,4,1,19,7,18,12,7,6,0,0,0,21,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,5.926,1,0,0,0,0,0,0.09408,64.34,64.34,0.1613,6,6,4,1,0,1,0,1,0,1,3,0,0,0,0,0,0,0,5,0,64.34,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.407,0,0,0,0,3.448,0.01986,0.01986,0,0,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5.0,
c1(ncc2n(c1)c(nn2)c1ccc(cc1)OC(F)F)NCc1cc(c(cc1)F)F,0,0,1,0,0,9,4,0,0,0,0,0,0,1,0,0,0,0,3,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1875,1,0,1,0,5,1,0,6,1,0,1,0,0,403.3,0,0,4,0,0,0,0,1,0,0,0,21,0,10,5,0,5,1,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,21,255.0,9,4,0,0,3,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,5,5,1,1,0,0,0,8,4,2,3,2,1,0,0,0,0,4,0,0,0,0,0,0,0,5,3.427,0,17,2,0,0,5,0,4,0,0,0,0,0,0,6,6,6,7,27,20,6,0,2,17,3,1,18,6,18,12,7,6,0,0,0,21,0,0,0,4,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,5.852,1,0,0,0,0,0,0.35700000000000004,64.34,64.34,0.1875,6,6,4,1,0,1,0,1,0,0,3,0,0,0,0,0,0,0,6,0,64.34,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.3820000000000014,0,0,0,0,2.75,0.191,2.005,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5.0,
c1(ncc2n(c1)c(nn2)c1ccc(cc1)OC(F)F)OCc1cc(c(cc1)F)F,0,0,0,0,0,9,4,0,0,0,0,0,0,1,0,0,0,0,3,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1875,1,0,0,0,4,2,0,6,0,0,0,0,0,404.3,0,0,4,0,0,0,0,0,0,0,0,21,0,10,4,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,21,250.9,9,4,0,0,3,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,5,5,1,2,0,0,0,7,4,2,3,4,2,0,0,0,0,4,0,0,0,0,0,0,0,5,3.626,0,17,2,0,0,4,0,4,0,0,0,0,0,0,6,6,6,7,27,20,6,0,4,17,3,2,18,5,18,12,7,6,0,0,0,21,0,0,0,4,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,5.898,1,0,0,0,0,0,0.2669,61.54,61.54,0.1875,6,6,5,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,6,0,61.54,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.257999999999999,0,0,0,0,3.626,0.1157,0.1157,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6.283412422324308,
c1(ncc2n(c1)c(nn2)c1ccc(cc1)OC(F)F)OCCc1cc(c(cc1)F)F,0,0,0,0,0,9,4,0,0,0,0,0,0,1,0,0,0,0,3,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0.2121,1,0,0,0,4,2,0,6,0,0,0,0,0,418.3,0,0,4,0,0,0,0,0,0,0,0,21,0,11,4,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,21,265.0,9,4,0,0,3,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,2,2,1,0,0,0,0,0,0,0,0,0,5,5,1,2,0,0,0,7,4,2,3,4,2,0,0,0,0,4,0,0,0,0,0,0,0,5,3.998,0,17,3,0,0,4,0,4,0,0,0,0,0,0,7,6,6,7,26,19,7,0,4,17,3,2,16,5,18,12,7,6,0,0,0,21,0,0,0,4,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,6.01,1,0,0,0,0,0,0.2468,61.54,61.54,0.2121,6,6,5,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,7,0,61.54,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.448,0,0,0,0,3.998,0.2716,0.2716,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,7.4708263967382775,
